"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","regulation","is_noncoding"
"340706",405.942276433788,3.16325043061636,0.255807331407754,12.3657536052952,4.00438035394396e-35,4.66805370839499e-32,"VWA2","Up",FALSE
"2906",259.144661045601,3.92199015131688,0.318392494669592,12.318098626624,7.23807435463719e-35,8.01580544404295e-32,"GRIN2D","Up",FALSE
"57167",63.3768178194846,3.45060726002079,0.280341667080864,12.3085779433047,8.14455751624624e-35,8.59018116320657e-32,"SALL4","Up",FALSE
"28231",636.101915974567,2.86303108564881,0.234269521364643,12.2210993089129,2.39819610811416e-34,2.41443843630094e-31,"SLCO4A1","Up",FALSE
"7045",4485.99492965644,2.18082311828672,0.180054265260184,12.1120325316113,9.12056970250641e-34,8.78310862351367e-31,"TGFBI","Up",FALSE
"285958",216.574011530249,1.5466987405297,0.129341997938103,11.9582097476945,5.88162833907526e-33,5.42800775342408e-30,"SNHG15","Up",TRUE
"7472",68.1337428769659,5.36176676797893,0.448585601227861,11.9526055970205,6.29210687929362e-33,5.57455501077898e-30,"WNT2","Up",FALSE
"1894",787.845759433131,2.12768424215857,0.178063509086135,11.9490189375598,6.56961690611119e-33,5.5965555712868e-30,"ECT2","Up",FALSE
"6282",2660.91012658808,1.71873244896931,0.144217059477898,11.917677805882,9.57399778964262e-33,7.85386952010349e-30,"S100A11","Up",FALSE
"8038",220.624949207489,3.45991286825052,0.291206181787841,11.8813166911795,1.48017263755328e-32,1.17086941961313e-29,"ADAM12","Up",FALSE
"25902",431.890566528759,1.85818340443548,0.156839177405057,11.8476992495089,2.21180225320207e-32,1.68928303814388e-29,"MTHFD1L","Up",FALSE
"6533",664.576352009356,2.27748188134398,0.192277156739366,11.8447865568926,2.29000645409494e-32,1.69071176505829e-29,"SLC6A6","Up",FALSE
"4312",467.196700991159,4.95637672859612,0.420657579623283,11.7824495948338,4.80752966466321e-32,3.43490240460082e-29,"MMP1","Up",FALSE
"54997",223.470177713976,3.26978196317502,0.278313495894517,11.7485569740904,7.18350623126196e-32,4.97210873488191e-29,"TESC","Up",FALSE
"147111",334.05099736695,6.34056916049208,0.540331523254899,11.7345905015816,8.47354359506164e-32,5.68728839657637e-29,"NOTUM","Up",FALSE
"3651",155.841005526162,3.98390905885831,0.34023806685013,11.7091808560421,1.14379297035175e-31,7.45113838244735e-29,"PDX1","Up",FALSE
"8614",202.417369230438,3.28293875720585,0.2804487222947,11.7060214442913,1.18720890934197e-31,7.51299718086154e-29,"STC2","Up",FALSE
"84962",201.993421811904,2.21415079779621,0.192060792192053,11.5283852186872,9.49071242209454e-31,5.83916081769367e-28,"AJUBA","Up",FALSE
"790",1051.72688864759,1.14199214430693,0.0991270163366686,11.5204934689887,1.04013594212817e-30,6.22647864383698e-28,"CAD","Up",FALSE
"1434",1376.13965670263,1.45048017670024,0.126214037745518,11.4922254497935,1.4434475094868e-30,8.41339970726922e-28,"CSE1L","Up",FALSE
"54443",509.797566716895,2.5064471237151,0.218432501582072,11.474698616558,1.76792586430705e-30,1.00404589662915e-27,"ANLN","Up",FALSE
"5745",34.5882365540849,-1.9849879931187,0.173302441907099,-11.45389511697,2.24811602296185e-30,1.24483804481455e-27,"PTH1R","Down",FALSE
"9603",851.495199361421,2.45116584043235,0.214628008141169,11.420531093128,3.30209843167717e-30,1.74138519436232e-27,"NFE2L3","Up",FALSE
"4314",278.783708181908,4.66535248707413,0.408478344124313,11.4212970018658,3.27312342837314e-30,1.74138519436232e-27,"MMP3","Up",FALSE
"6712",413.563711021319,2.24285966426139,0.197081905742536,11.3803428874461,5.23933269170729e-30,2.69874371601453e-27,"SPTBN2","Up",FALSE
"347741",21.0025653547782,-5.2646416028865,0.462991924441915,-11.3709145342706,5.83727492601552e-30,2.93840459855268e-27,"OTOP3","Down",FALSE
"56938",211.570649710261,2.03460655060682,0.179670141857536,11.3241216908489,9.96728902843028e-30,4.90589965979338e-27,"BMAL2","Up",FALSE
"92659",32.635992767376,1.96232925859812,0.173491229392376,11.3108268669883,1.15991232410044e-29,5.58497784054363e-27,"MILIP","Up",FALSE
"2191",148.015359265613,3.58211920465529,0.316985085570473,11.3005922603854,1.30335997838819e-29,6.14215322581277e-27,"FAP","Up",FALSE
"57510",759.59299372856,1.13501180963851,0.10049530144646,11.294177870029,1.4020992472101e-29,6.46981171384513e-27,"XPO5","Up",FALSE
"5593",113.991560958167,-2.66905863393124,0.236857147864928,-11.2686429689397,1.87436414234616e-29,8.47250844669901e-27,"PRKG2","Down",FALSE
"107986554",88.9295308977056,4.09981419346636,0.364409200678729,11.2505781572756,2.30078932009567e-29,1.01920365301598e-26,NA,"Up",FALSE
"29968",284.895787181181,2.38583463373442,0.213145637849332,11.1934480940254,4.39022137564097e-29,1.90664731860925e-26,"PSAT1","Up",FALSE
"143458",131.188278488334,1.79571216064365,0.160545230168983,11.1850857154309,4.8243905128412e-29,2.05491202824846e-26,"LDLRAD3","Up",FALSE
"120071",216.595829080184,3.486565031742,0.311808334923493,11.1817570001696,5.00883774404292e-29,2.09322164514729e-26,"LARGE2","Up",FALSE
"100127888",109.706101926862,2.8905912464656,0.258851509588675,11.1669862426488,5.91540110209389e-29,2.42630035204218e-26,"SLCO4A1-AS1","Up",FALSE
"27132",322.386735523544,4.21157637953598,0.3773172338483,11.1618977394212,6.26399616744192e-29,2.52256820204856e-26,"CPNE7","Up",FALSE
"3714",476.153758365045,1.59239883660543,0.14301054908849,11.1348347849507,8.49022943411135e-29,3.35803735243093e-26,"JAG2","Up",FALSE
"25788",121.148011528138,1.75961354041362,0.158118458484351,11.1284511453024,9.12064920294e-29,3.54409226659506e-26,"RAD54B","Up",FALSE
"2617",1649.44750719077,1.22842136892363,0.110487385523824,11.1182046991125,1.02310008768766e-28,3.90700755899896e-26,"GARS1","Up",FALSE
"11335",2023.23800549562,1.25568147577918,0.113290041585498,11.0837762808264,1.50392723393705e-28,5.64584479736808e-26,"CBX3","Up",FALSE
"10669",196.900724769483,2.45790567645485,0.222271834112782,11.058106782921,2.00280282756583e-28,7.39334663795928e-26,"CGREF1","Up",FALSE
"4233",1339.73390109896,1.65714634696151,0.14993309755335,11.0525719404406,2.13022998440925e-28,7.61007482656137e-26,"MET","Up",FALSE
"57464",80.6332176897629,2.66985581751322,0.241529927907877,11.0539337325167,2.09815093931772e-28,7.61007482656137e-26,"STRIP2","Up",FALSE
"5954",2173.24980714017,1.3426102579341,0.121629982127897,11.038481091959,2.4921016510547e-28,8.76151737606517e-26,"RCN1","Up",FALSE
"4175",653.33945174482,1.13950952520846,0.103325793988778,11.0283161756513,2.79040487454883e-28,9.65698086974718e-26,"MCM6","Up",FALSE
"225689",154.246624548083,2.9646994813652,0.269093223278532,11.0173695392415,3.15133801442366e-28,1.07383054894569e-25,"MAPK15","Up",FALSE
"11082",68.4824738788061,4.37243258180343,0.39868217192392,10.9672137098667,5.49393568462329e-28,1.84371487088972e-25,"ESM1","Up",FALSE
"595",2066.88611024992,1.20046829436168,0.109604998013644,10.952678400781,6.45113504145555e-28,2.13262970198804e-25,"CCND1","Up",FALSE
"9188",2025.26939045162,1.43038921728064,0.13076840774449,10.938339327917,7.55714574897327e-28,2.46151795873543e-25,"DDX21","Up",FALSE
"5471",244.061303422752,1.40702285431162,0.128915080823417,10.9143386896596,9.84431295096466e-28,3.16002445725966e-25,"PPAT","Up",FALSE
"441951",967.341480649698,1.37778481261542,0.126604229505427,10.882612832112,1.39505840944188e-27,4.4141641015326e-25,"ZFAS1","Up",FALSE
"101927125",52.7073920009194,4.00581627861414,0.368588902640202,10.8679785254534,1.63789600599563e-27,5.10954346997143e-25,"ELFN1-AS1","Up",FALSE
"8607",856.280300464352,0.926922703773602,0.0853016016901168,10.8664161681386,1.66617798338551e-27,5.12558002138969e-25,"RUVBL1","NS",FALSE
"107985492",17.9508213925058,6.16857802313081,0.56885016948428,10.8439416107114,2.1308785853091e-27,6.46531914876866e-25,"LOC107985492","Up",TRUE
"9429",358.566015948715,-3.08126301007396,0.284730549184971,-10.8216804234528,2.71748541027329e-27,8.13372761515449e-25,"ABCG2","Down",FALSE
"4188",139.332631790808,3.166749079659,0.292899177771018,10.8117376899388,3.02877651554222e-27,8.94458280569929e-25,"MDFI","Up",FALSE
"4320",830.334364059069,3.44379382690364,0.319069706928331,10.7932334286977,3.70519375175431e-27,1.07982021588956e-24,"MMP11","Up",FALSE
"56902",294.692088848109,1.09900816938102,0.10214717417586,10.7590658111494,5.37118840517091e-27,1.54501885696273e-24,"PNO1","Up",FALSE
"3576",617.682293477789,4.39054773853273,0.408289525819015,10.7535154856727,5.70451263928983e-27,1.60774035574463e-24,"CXCL8","Up",FALSE
"101927746",41.4384945657604,3.1595857455296,0.293832039373155,10.753033441384,5.7344118517236e-27,1.60774035574463e-24,"EMSLR","Up",FALSE
"57181",340.673922683948,1.38840328763831,0.129334283475666,10.7349981020272,6.97204026926043e-27,1.93029649904812e-24,"SLC39A10","Up",FALSE
"191",3229.60889333392,1.46377139490281,0.137001933456425,10.6843119507389,1.20539537240387e-26,3.2960866794288e-24,"AHCY","Up",FALSE
"57761",426.610528972234,2.88155796812864,0.270212975290539,10.6640251639668,1.49963353703938e-26,4.05065648925429e-24,"TRIB3","Up",FALSE
"10131",1789.1846092042,1.0617620724926,0.0997923975887391,10.6397090173973,1.94736536736086e-26,5.19665006285249e-24,"TRAP1","Up",FALSE
"2523",60.028154533985,2.33010528053934,0.219181821850058,10.6309239556069,2.13981912857681e-26,5.64224450938663e-24,"FUT1","Up",FALSE
"346389",697.810985166785,2.36941762334958,0.222926002752908,10.6287180234235,2.19103486394467e-26,5.70932131782476e-24,"MACC1","Up",FALSE
"90407",396.465809920208,0.853665902909706,0.080476938953003,10.6075841603298,2.74761439145942e-26,7.07638501819008e-24,"TMEM41A","NS",FALSE
"54972",419.176431448305,1.82070953531965,0.171946164686415,10.588834817224,3.35744889714712e-26,8.54760179573697e-24,"TMEM132A","Up",FALSE
"80852",427.990998258861,1.92555538566683,0.18280897410607,10.5331556893349,6.07626399957569e-26,1.52935421962048e-23,"GRIP2","Up",FALSE
"84916",581.610938029723,1.0096915743161,0.0959437316195154,10.5237888632499,6.71190419895672e-26,1.67035916969317e-23,"UTP4","Up",FALSE
"4237",162.173732758051,2.30369991958763,0.218996048548686,10.5193675176084,7.03441953971592e-26,1.73117064872409e-23,"MFAP2","Up",FALSE
"92736",703.970207020903,-5.75722091132241,0.547418766197454,-10.5170324198308,7.210904285601e-26,1.75510240683271e-23,"OTOP2","Down",FALSE
"51059",37.6145903237329,-3.21413966745859,0.305918406607228,-10.5065259168444,8.06084652593609e-26,1.94064880111911e-23,"FAM135B","Down",FALSE
"55726",345.997161786815,1.03622693869592,0.0986438249037442,10.504731945533,8.2155867726242e-26,1.9566347465253e-23,"INTS13","Up",FALSE
"375061",69.7490361782351,1.36730678827861,0.130217267202071,10.5001956933778,8.62012360695819e-26,2.03113955075018e-23,"FAM89A","Up",FALSE
"23246",928.744574318276,1.28470900467961,0.122503516517688,10.4871194003162,9.90007181389141e-26,2.30817569058822e-23,"BOP1","Up",FALSE
"766",1069.22220704332,-4.08224204721972,0.389456467530093,-10.4818956354969,1.04625286152078e-25,2.41390152393997e-23,"CA7","Down",FALSE
"6781",124.78276520594,2.22826834283257,0.212775367813048,10.472398030539,1.15674910562122e-25,2.64132329282519e-23,"STC1","Up",FALSE
"23160",827.992526016102,1.25045003871348,0.119545272892111,10.4600542410573,1.31780206822967e-25,2.97836714379786e-23,"WDR43","Up",FALSE
"22822",1012.66946453651,2.30052552853833,0.219998826266812,10.456990010248,1.36110985386441e-25,3.04517395487302e-23,"PHLDA1","Up",FALSE
"865",568.35986803837,1.04974789978193,0.100436304649519,10.4518769726257,1.43653628776381e-25,3.18178422376805e-23,"CBFB","Up",FALSE
"10953",689.081086683267,1.52580542794743,0.146009047488512,10.4500745275219,1.46410131091118e-25,3.21073068667047e-23,"TOMM34","Up",FALSE
"64220",64.599659339112,4.17925517066447,0.400162346586969,10.443899098228,1.56257796113743e-25,3.39309208443461e-23,"STRA6","Up",FALSE
"92092",205.834972696395,1.42857816184118,0.137011598262125,10.4266951116655,1.87289500768907e-25,4.02745160439857e-23,"ZC3HAV1L","Up",FALSE
"101669762",45.1208680479383,4.57225995171868,0.438811899297286,10.4196352902934,2.0172525060042e-25,4.29616593802761e-23,"BLACAT1","Up",FALSE
"9319",203.873963040857,2.32289012784768,0.223228293687931,10.4058947433207,2.33056289657428e-25,4.91615596154512e-23,"TRIP13","Up",FALSE
"3352",42.1653312136899,3.93745089087934,0.378585219371009,10.4004348014989,2.46804429854816e-25,5.15704841212671e-23,"HTR1D","Up",FALSE
"80758",113.642778527405,1.93078814893969,0.185752951103329,10.3943874779445,2.62971082781603e-25,5.40057331750146e-23,"PRR7","Up",FALSE
"23035",1066.71587913949,-1.7563127689239,0.168969560209421,-10.3942554312571,2.63335553880608e-25,5.40057331750146e-23,"PHLPP2","Down",FALSE
"23250",996.132590720254,1.79619347090709,0.174432377101589,10.2973627990003,7.2419441640539e-25,1.47157634210669e-22,"ATP11A","Up",FALSE
"221416",341.317807234045,4.03310137022675,0.392282523375928,10.2811140693153,8.57308322472127e-25,1.72622927585774e-22,"LINC03040","Up",TRUE
"705",262.529196312635,1.25068050300391,0.121933560270994,10.2570654069668,1.09998838672625e-24,2.19492277275673e-22,"BYSL","Up",FALSE
"1951",279.281464061501,2.03964291829602,0.198892137852802,10.2550203357236,1.12352351139983e-24,2.2218680583924e-22,"CELSR3","Up",FALSE
"57460",397.737455559646,1.84739763122063,0.180206979313755,10.2515320896876,1.16482366281253e-24,2.28315746085263e-22,"PPM1H","Up",FALSE
"57478",293.66741497427,0.7293953055025,0.0712811333113407,10.2326558462063,1.41582359486067e-24,2.75079621075166e-22,"USP31","NS",FALSE
"908",2648.84040362205,1.16495552753149,0.113885302893517,10.2291998873703,1.46726584919274e-24,2.82595402554522e-22,"CCT6A","Up",FALSE
"25975",41.082629163481,3.44969626237267,0.338255555718313,10.198491064092,2.01376763049547e-24,3.84508096964174e-22,"EGFL6","Up",FALSE
"79075",92.6932043759197,1.84854867720079,0.181818870904638,10.1669791920022,2.78409285685899e-24,5.27050193902306e-22,"DSCC1","Up",FALSE
"2904",94.7388341061519,2.61388078956754,0.257435124147655,10.1535514946605,3.19519528228671e-24,5.99748985655665e-22,"GRIN2B","Up",FALSE
"283212",27.2074138744748,2.30663817305226,0.22758400094382,10.1353265760613,3.85084650542026e-24,7.16742850828178e-22,"KLHL35","Up",FALSE
"63875",592.191365224556,1.03038844886254,0.102068173469576,10.0951003024432,5.80716770293022e-24,1.07185797876835e-21,"MRPL17","Up",FALSE
"125058",982.708945060686,1.14244700948274,0.113224501549314,10.0901041192499,6.11046707551921e-24,1.1185184731874e-21,"TBC1D16","Up",FALSE
"5464",2184.91153963143,1.24707773857026,0.123646161777947,10.0858588785785,6.38047186519472e-24,1.15836943723113e-21,"PPA1","Up",FALSE
"6820",125.834619510538,2.72154295573114,0.270394268628202,10.0650911335452,7.88143052768951e-24,1.41923418502272e-21,"SULT2B1","Up",FALSE
"170425",17.1051772772442,4.5438852309151,0.452191643805323,10.0485829253212,9.31979203917649e-24,1.66471027319129e-21,"LINC00858","Up",TRUE
"81792",260.237365428212,2.97944199796305,0.296537503175161,10.0474373934522,9.42874010484023e-24,1.67069731665685e-21,"ADAMTS12","Up",FALSE
"5820",122.920225114611,1.93143558575937,0.192324478581679,10.0425884422149,9.90405091707537e-24,1.74099066478018e-21,"PVT1","Up",FALSE
"9221",1701.70101646283,1.03749457423923,0.103367076518704,10.0369925239348,1.0482136583164e-23,1.8281011274055e-21,"NOLC1","Up",FALSE
"54517",311.069429194494,1.74958005348294,0.174463263684619,10.0283579278082,1.14403315596563e-23,1.97962424777209e-21,"PUS7","Up",FALSE
"1825",131.43139116066,4.39899899890939,0.439658001561041,10.0055019658243,1.44158732013792e-23,2.47517190339029e-21,"DSC3","Up",FALSE
"107986170",11.9396223954572,5.09820259008093,0.512087210067191,9.9557311525355,2.3806642220662e-23,4.05610245034956e-21,NA,"Up",FALSE
"9569",619.86782285883,1.72302505478773,0.173295813679197,9.94268135049918,2.71421043206004e-23,4.58908754654182e-21,"GTF2IRD1","Up",FALSE
"109729173",14.3454774485865,2.37459812758582,0.239755257891102,9.904258819902,3.98916883855602e-23,6.69364398524071e-21,"TFAP2A-AS2","Up",FALSE
"4609",2343.89986853364,1.74584095236851,0.176407289979682,9.89664856009972,4.30458899332208e-23,7.16859711376623e-21,"MYC","Up",FALSE
"27346",534.071026858143,1.44806136974318,0.146791655009857,9.86473903878215,5.91881553469913e-23,9.78327203567545e-21,"TMEM97","Up",FALSE
"55226",1054.74816151977,1.01990571507547,0.103402314825684,9.86347082069524,5.99407954287546e-23,9.83428650334434e-21,"NAT10","Up",FALSE
"57458",903.007544962137,-1.6356385772074,0.165875256858057,-9.86065437479355,6.16463048486836e-23,1.00397353389227e-20,"TMCC3","Down",FALSE
"1300",159.702930871589,4.23797649143891,0.430166424626939,9.85194624409445,6.72293180312802e-23,1.08690668983564e-20,"COL10A1","Up",FALSE
"55257",418.751818365297,1.23123663529182,0.125132253994556,9.83948259531377,7.61011967566651e-23,1.22142420794448e-20,"MRGBP","Up",FALSE
"11260",1096.63757513771,1.14814384090225,0.116737363852967,9.83527298379252,7.93521094856942e-23,1.26443875755298e-20,"XPOT","Up",FALSE
"114822",395.884404116029,2.06443813613209,0.210144396092899,9.8239028711451,8.88360455075501e-23,1.40544969424766e-20,"RHPN1","Up",FALSE
"8480",499.451421474307,1.05777941171918,0.107821459522464,9.81047201924393,1.01492687486453e-22,1.5942989610904e-20,"RAE1","Up",FALSE
"79628",121.151193335451,2.55549675082377,0.260606692691685,9.80595212052781,1.06141232258581e-22,1.65557898119389e-20,"SH3TC2","Up",FALSE
"10590",188.998017359846,-3.8559773007884,0.39371497383821,-9.79382943756908,1.19675518078347e-22,1.85363150343868e-20,"SCGN","Down",FALSE
"51110",231.655677534369,1.18967374475041,0.121551245285156,9.78742539378734,1.27501073567468e-22,1.96112588780962e-20,"LACTB2","Up",FALSE
"54716",149.175693899535,3.73931314591191,0.382330359320077,9.78031970195037,1.36777811644723e-22,2.08930465525446e-20,"SLC6A20","Up",FALSE
"105378728",8.31373013334915,2.73164235886808,0.279815978282337,9.76228153816087,1.63436308816313e-22,2.47941835888528e-20,"LOC105378728","Up",TRUE
"65083",894.853982487458,0.988749442908374,0.101667458225982,9.72532863672682,2.35144850298992e-22,3.54300904032134e-20,"NOL6","NS",FALSE
"9816",223.30398897488,1.22670658298056,0.126199973762615,9.7203394454584,2.46956845280634e-22,3.69584267981133e-20,"URB2","Up",FALSE
"8507",1487.95542558628,1.53238876160907,0.157771840892129,9.71268860744794,2.66220423760756e-22,3.95739339991744e-20,"ENC1","Up",FALSE
"23333",494.025777539202,1.041982316524,0.107377288726829,9.70393580317372,2.90087607571918e-22,4.28343361340694e-20,"DPY19L1","Up",FALSE
"1470",20.7822190616014,4.87046367264609,0.502346405464817,9.69542853230827,3.15311216051384e-22,4.62505173796166e-20,"CST2","Up",FALSE
"283487",47.7582081033701,2.34498486320132,0.242092369424565,9.68632290548922,3.44716459831613e-22,5.02310846632263e-20,"PRECSIT","Up",FALSE
"84141",50.3223655286801,2.7578861188718,0.284751213696041,9.68524798568803,3.48362079204287e-22,5.04305339365735e-20,"EVA1A","Up",FALSE
"116225",292.280509131066,1.07007755621986,0.110626863090121,9.67285455204608,3.9325314284795e-22,5.65595055905145e-20,"ZMYND19","Up",FALSE
"79785",51.5035471033761,-3.76959511098235,0.38994485592819,-9.66699535504718,4.16424483101267e-22,5.95057153303868e-20,"RERGL","Down",FALSE
"29028",547.082192629451,1.77442647517028,0.183587497081402,9.66529041127185,4.23417274447019e-22,6.01171103315835e-20,"ATAD2","Up",FALSE
"5591",2949.85798537003,1.19601209930837,0.12402361976481,9.64342196733496,5.24110666275293e-22,7.34716908058954e-20,"PRKDC","Up",FALSE
"84649",213.047075287765,1.95352649299054,0.202566540216808,9.64387549345348,5.21799358378961e-22,7.34716908058954e-20,"DGAT2","Up",FALSE
"56164",36.1747053634729,2.86531994810322,0.297300259302075,9.63779834847664,5.53626003159584e-22,7.71211468174946e-20,"STK31","Up",FALSE
"10963",2096.4259520092,0.791101413580006,0.0820970870192108,9.6361691054262,5.62480218057368e-22,7.78648396859541e-20,"STIP1","NS",FALSE
"101928243",85.2502463295197,0.839856406554791,0.0871685097174695,9.63486021817893,5.69694827821433e-22,7.83737313131486e-20,"DARS1-AS1","NS",FALSE
"220441",450.105912157999,-1.92649293115534,0.200424827152511,-9.61204736222324,7.11205353109607e-22,9.72375763334857e-20,"RNF152","Down",FALSE
"1019",1001.44986441848,0.958210193879585,0.0998668148894133,9.59488089152188,8.40140811579464e-22,1.14161219850758e-19,"CDK4","NS",FALSE
"2618",1073.75233031655,0.983200256106432,0.10249000013006,9.59313352384377,8.54496273681064e-22,1.15403890035133e-19,"GART","NS",FALSE
"92312",203.027000579607,2.57996625930038,0.268985701878334,9.59146245054816,8.68451889071127e-22,1.16577823582039e-19,"MEX3A","Up",FALSE
"6556",78.9176723072606,2.49705644279887,0.260368049513673,9.59048718712984,8.76700563783037e-22,1.16976149320666e-19,"SLC11A1","Up",FALSE
"79017",758.012792784591,1.40924774711112,0.147077812855582,9.58164742696359,9.55091480017998e-22,1.26672581981549e-19,"GGCT","Up",FALSE
"8767",204.018026903388,1.25151568810732,0.130643162040503,9.5796493942738,9.73749232815436e-22,1.28378403319221e-19,"RIPK2","Up",FALSE
"79080",413.264769044827,1.19614154077053,0.12492494172867,9.5748817187242,1.01973963077686e-21,1.33646231254891e-19,"CCDC86","Up",FALSE
"1736",1492.21603527721,1.45309773234017,0.151946593017651,9.56321364949177,1.14155767529223e-21,1.48731535000281e-19,"DKC1","Up",FALSE
"4172",1603.999220436,1.10861192706989,0.116032758753446,9.55430120751976,1.24420726640473e-21,1.61157583295897e-19,"MCM3","Up",FALSE
"5983",317.617710402385,1.72295989897292,0.180360730748105,9.55285494700747,1.26170476085744e-21,1.62473829931578e-19,"RFC3","Up",FALSE
"79084",653.109737392366,1.08869649789309,0.113973450120592,9.55219392534988,1.26978294422648e-21,1.62568915790013e-19,"WDR77","Up",FALSE
"54210",48.1676013136286,3.13952225234897,0.328765323443699,9.54943246283882,1.30408716379389e-21,1.66001302246384e-19,"TREM1","Up",FALSE
"23109",19.9368258747948,3.17240268361596,0.332401228933119,9.5438957725823,1.37565242217887e-21,1.74110431421941e-19,"DDN","Up",FALSE
"11174",44.8660937993438,1.78437179767577,0.187025659340463,9.54078602887044,1.41753782015562e-21,1.78392302151288e-19,"ADAMTS6","Up",FALSE
"23223",574.866440328009,1.26899492421421,0.133035836855679,9.53874500440698,1.44571183339184e-21,1.80910007897152e-19,"RRP12","Up",FALSE
"55388",123.864281183416,1.98126981907047,0.207817219206133,9.53371345569426,1.51755491649618e-21,1.88833280030752e-19,"MCM10","Up",FALSE
"10280",1220.16602485496,1.06090117846942,0.111468458174669,9.51750114644101,1.77393260917655e-21,2.19501862350008e-19,"SIGMAR1","Up",FALSE
"25879",564.823898830529,1.32949738216383,0.139954576102188,9.49949204371201,2.10916605861617e-21,2.58241205203741e-19,"DCAF13","Up",FALSE
"10004",278.331267105916,-2.19113120637263,0.230659116018459,-9.49943468177203,2.11032814763091e-21,2.58241205203741e-19,"NAALADL1","Down",FALSE
"387914",37.0347247591133,2.74656543647582,0.289216790921571,9.49656286456971,2.16932481223095e-21,2.64002061901667e-19,"SHISA2","Up",FALSE
"57650",155.692822777589,1.40399668479739,0.147976702639122,9.4879576295289,2.35605018621997e-21,2.85159320079706e-19,"CIP2A","Up",FALSE
"147093",13.0565044357662,-3.17427090286062,0.334621905248922,-9.48614198015314,2.39743417296218e-21,2.88591138570323e-19,"LINC00974","Down",TRUE
"51645",302.183280032051,1.09725828039171,0.115842962105384,9.4719459900682,2.7467804637708e-21,3.28856435092213e-19,"PPIL1","Up",FALSE
"100128338",213.40347097274,2.36253924056835,0.250046001908861,9.4484183811484,3.43988919977643e-21,4.09624225192732e-19,NA,"Up",FALSE
"284723",118.103019849033,-2.02778886442291,0.215229787129682,-9.42150662074067,4.44661130723872e-21,5.26673763871821e-19,"SLC25A34","Down",FALSE
"84888",1388.07810527726,-1.00807773064974,0.107157486918129,-9.40744095109223,5.08362847184747e-21,5.98921739483775e-19,"SPPL2A","Down",FALSE
"3854",79.6958302765848,6.27194939633039,0.666870567081655,9.40504755484646,5.20066831149702e-21,6.09468795933055e-19,"KRT6B","Up",FALSE
"84733",98.1391391942387,2.64032298305017,0.280847731429204,9.40126156481256,5.3912721999678e-21,6.28480462932036e-19,"CBX2","Up",FALSE
"100506115",35.2256100635964,1.81380849214161,0.193026760564874,9.39666855949749,5.63179979253077e-21,6.53082374894052e-19,"PELATON","Up",FALSE
"51692",482.262890683652,0.793317664789351,0.0844566036576687,9.39319876045379,5.82051646785818e-21,6.71451141909327e-19,"CPSF3","NS",FALSE
"6059",914.540329269487,1.04079846910462,0.111108574321025,9.36740009009074,7.43411338577746e-21,8.53151178142927e-19,"ABCE1","Up",FALSE
"140738",708.059930582917,-1.83807032230626,0.196293130856139,-9.36390547284799,7.68425758970866e-21,8.7281344284337e-19,"TMEM37","Down",FALSE
"124",65.9999252233515,-2.25433585970994,0.240745301600452,-9.36398693857501,7.67833260279692e-21,8.7281344284337e-19,"ADH1A","Down",FALSE
"105373582",65.8231879611474,2.24755545825168,0.240257382473366,9.3547820887495,8.37722204752821e-21,9.46668832299502e-19,"LOC105373582","Up",TRUE
"3326",14667.4470340425,1.07619735479556,0.115138578021918,9.34697451787795,9.01906683088185e-21,1.01402696059493e-18,"HSP90AB1","Up",FALSE
"26156",2055.05689669784,0.885860207747928,0.0950669035184635,9.31828191475575,1.18239348834811e-20,1.32266835219305e-18,"RSL1D1","NS",FALSE
"8771",282.182932326825,3.04237778956976,0.326622694479252,9.31465523061816,1.22349245436538e-20,1.36176554631853e-18,"TNFRSF6B","Up",FALSE
"9136",404.212975107502,1.05639624343372,0.113419717257067,9.31404405672592,1.23055625642594e-20,1.36277952617891e-18,"RRP9","Up",FALSE
"79989",90.0220282342451,1.37336535690546,0.147463796486927,9.31323748352846,1.2399401991509e-20,1.36634007318374e-18,"IFT56","Up",FALSE
"124222",401.225415388596,1.67845844056523,0.180253872564034,9.31163595372394,1.25878317384961e-20,1.38023705532648e-18,"PAQR4","Up",FALSE
"10196",292.86473055922,1.09353493531795,0.117472481404725,9.30886044324216,1.29211164221576e-20,1.40980200805108e-18,"PRMT3","Up",FALSE
"6799",276.08965894695,-2.20244188485124,0.236696694589497,-9.30491187750187,1.34103493093581e-20,1.45600895516163e-18,"SULT1A2","Down",FALSE
"5723",225.496768966008,1.27499979723262,0.137154827810909,9.2960621042842,1.45743721955567e-20,1.57467204760676e-18,"PSPH","Up",FALSE
"4234",213.474385943759,1.17240950369843,0.126158512157044,9.2931462463587,1.49793598374306e-20,1.61057204387986e-18,"METTL1","Up",FALSE
"3376",1803.64689747171,1.09549177638155,0.117992241164163,9.28443909169745,1.62561128470303e-20,1.73940407463224e-18,"IARS1","Up",FALSE
"23560",775.940776600671,1.01355104108917,0.109270163272571,9.27564314661907,1.76550656311022e-20,1.88000984934271e-18,"GTPBP4","Up",FALSE
"2050",1718.84806207673,1.05512775783482,0.113770130224409,9.27420717330293,1.78944875705093e-20,1.89638758468521e-18,"EPHB4","Up",FALSE
"137075",944.323808079326,-2.00449589002743,0.21648704338008,-9.25919564852753,2.05977998356364e-20,2.17165645976962e-18,"CLDN23","Down",FALSE
